tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,x,y,z,mx,my,mz
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.6078,25,98,0,6.16,747,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.2157,25,98,0,6.24,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,18.0392,25,98,0,6.41,748,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,35.6863,25,98,0.4713,6.41,735.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,21.1765,25,98,0.488,6.19,781.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.6078,25,98,0.4423,6.83,781.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.0372,0,77,0,19.6078,25,98,0.4773,6.33,770.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",1.6668,0,77,0,18.4314,25,98,0,6.49,759,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,18.8235,25,98,0,5.8,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.2157,25,98,0,6.22,746.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20,25,98,0,6.02,749,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.2157,25,98,0,6.55,749,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20.3922,25,98,0,6.27,749.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20.3922,25,98,0,6.38,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.2157,25,98,0,6.38,748.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.2157,25,98,0,6.36,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20.3922,25,98,0,6.36,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20.3922,25,98,0,6.27,748.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20,25,98,0,6.44,748.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,18.8235,25,98,0,6.19,756,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,43.5294,25,98,0.959,6.3,719,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,12.9412,25,99,1.0048,9.02,991,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.8892,0,77,0,17.6471,25,99,0.7432,8.13,921,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.5188,0,77,0,28.6275,25,99,1.1531,7.86,894,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.5188,0,77,0,25.8824,25,98,1.1664,7.77,901,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",3.5188,0,77,0,17.6471,26,98,1.1664,7.77,925,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",4.0744,0,77,0,20,26,99,1.1458,7.91,909.5,3,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.9632,0,77,0,21.9608,26,98,0.4155,7.27,909.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.2224,0,77,0,21.9608,26,98,0.5086,5.94,743,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,20.7843,26,98,0,6.52,756.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,77,0,19.6078,26,98,0,6.36,753.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,26,98,0,6.11,752,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20,26,98,0,6.33,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20,26,98,0,6.47,750,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,26,98,0,6.38,747,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,26,98,0,6.22,748.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,26,98,0,6.22,754,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,38.0392,26,98,0,6.24,727.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",1.4816,0,76,0,22.3529,26,98,0.4928,6.13,727.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.5928,0,76,0,22.3529,26,98,0.4322,6.99,788.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",2.5928,0,76,0,18.0392,26,98,0.4633,6.52,764.5,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",1.852,0,76,0,18.4314,26,98,0,6.24,755,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",1.1112,0,76,0,18.4314,26,98,0,6.24,753,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",1.4816,0,76,0,18.8235,26,98,0,6.24,751,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,26,98,0,6.36,750.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20,26,98,0,6.36,748.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,26,98,0,5.94,751.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,26,98,0,5.94,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.8235,26,98,0,6.24,750,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.6078,26,98,0,6.22,750,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.6078,27,98,0,6.52,752.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.24,747.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.6078,27,98,0,6.13,752.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.0392,27,98,0,6.19,753,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,27,98,0,6.41,745.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.3,751,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.7843,27,98,0,6.33,747,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.3922,27,98,0,6.27,750,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:02,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.8235,27,98,0,6.27,754.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.3,750.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.55,750.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.36,751,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,20.7843,27,98,0,5.99,749.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.4314,27,98,0,6.47,752.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.4314,27,98,0,6.19,751,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.0392,27,98,0,6.24,750.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.6078,27,98,0,6.27,748,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.4314,27,98,0,6.27,753,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.0392,27,98,0,6.22,748,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.8235,27,98,0,6.22,750,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,19.2157,27,98,0,6.3,749,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.8235,27,98,0,6.38,749,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,18.8235,27,98,0,6.33,749.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,17.6471,27,98,0,6.19,753.5,0,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,40.7843,27,98,0.4353,6.94,742,1,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,34.5098,27,98,0.9761,6.19,739.5,2,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
1,10,01-12-2017 08:03,"[[0.26184898792157085, -0.7074813037617788, -0.633545003822811], [0.9421898398658487, 0.1167495800016108, 0.25163033287558595], [-0.11911075809883069, -0.6712002112611748, 0.7240617186781826]]",0,0,76,0,43.9216,27,99,1.8265,8.27,891,5,0,0,0.261848988,0.94218984,-0.119110758,-0.633545004,0.251630333,0.724061719
